Poverty_Incidence_pct,Illiteracy_Rate_pct,Uninsured_Rate_pct,Unemployment_Rate_pct,Youth_Dependency_Ratio,Latitude,Longitude,Condom_Use_Women_pct,VCT_Women_pct,HIV_Awareness_Women_pct,PMTCT_Knowledge_Women_pct,No_Insurance_Women_pct,Literacy_Women_pct,Edu_Secondary_Women_pct,No_Education_Women_pct,Modern_Contraception_pct,Adolescent_Fertility_Rate,Wife_Beating_Accept_pct,Unmet_FP_Need_pct,HIV_Prev_Total_pct_actual,District
1.7832654553949997e-05,1.6799358695033826e-05,-0.00022530734591582675,1.336617990767286e-18,1.3289946942419972e-18,-0.007063861709866727,-0.0004767464981932917,-0.005689270993098313,-1.6916384776832523,-0.00311174628457973,-0.008162169653330689,-0.00726580216003973,-0.008425393618259546,-0.0010671450748735301,-0.005035254657688414,-0.0011957934576334118,0.0007946962319809118,0.13498925793276453,-0.0008194714474015496,0.3,North Gonja
1.7832654553949943e-05,1.13235640975738e-05,-0.00023110964040366642,1.2841019480375193e-18,1.0850492054327587e-18,-0.007054409172966371,0.001360227315382162,-0.005684455511154856,-1.692108400783678,-0.0031838463677397134,-0.008136223562048848,-0.007299748991288118,-0.0084312873494164,-0.000962625701768739,-0.005032500122439713,-0.0013970256644318742,0.0006488815501132172,0.13438492601335614,-0.0008594126363049167,0.3,Sawla Tuna Kalba
-2.0040661930183278e-07,9.465348095500671e-08,0.0003585142766291559,1.2874900798265365e-18,1.4009924947586128e-18,-0.007058178440390357,-0.0008777589758525541,-0.0056870081299469615,-1.6916906479282803,-0.003118409257092567,-0.008161656569253226,-0.007237884522092442,-0.008434714042131692,-0.001034155362937162,-0.005033795997453561,-0.0012234046697174046,0.0007161223847888194,0.13494277095720936,-0.0008175423764755816,0.3,West Gonja
-3.2978174655335166e-07,2.2590653649773247e-07,0.0007054175875476344,2.913793338554793e-19,4.387630666777276e-19,-0.004717597204602538,-0.001316888547544149,0.011707348572895697,-1.3111042476935726,0.004235736016540145,0.015853920864124543,0.011413622806603291,0.017680448491400335,0.0329606570546614,0.01118694285551677,0.0009663680216832519,0.0010392980010985617,-0.09484053755830248,-0.00012823979897614551,0.6,Bawku Municipal
1.879755955355728e-05,3.5473779470140855e-05,0.0007111753641111813,7.453889935837843e-20,6.013933925505532e-19,-0.004717597204602535,-0.0012317520849470893,0.011707348572895694,-1.3113058408264,0.0042357360165401455,0.015853920864124543,0.011413622806603293,0.017688813110378943,0.0329799215295168,0.011186942855516772,0.0009664656146996085,0.0010392980010985617,-0.09481194056571861,-0.00012823979897614546,0.6,Bawku West
1.8797559553557497e-05,3.5473779470140747e-05,0.0006933670324158454,7.453889935837843e-20,6.556035011748285e-19,-0.004717597204602535,-0.0013127099125155874,0.011707348572895694,-1.3111702157640122,0.004235736016540146,0.015853920864124543,0.011413622806603295,0.01768044849140034,0.03296856213762831,0.011186942855516772,0.0009664656146996083,0.0010392980010985617,-0.09482907545797543,-0.00012823979897614546,0.6,Binduri
-3.297817465530264e-07,2.2590653649768164e-07,0.0007439897941281423,6.098637220230962e-20,-1.5754812818929986e-19,-0.004717597204602537,-0.0010612676610454906,0.011695845257245825,-1.3114996678421602,0.0042357360165401455,0.015853920864124543,0.011413622806603296,0.01769863727937552,0.03299421053256421,0.01119168065068794,0.000966692287099739,0.0010397338166665611,-0.09478504732917911,-0.00012823979897614562,0.6,Bolgatanga East
-3.2978174655320935e-07,2.2590653649788493e-07,0.0007439897941281405,3.049318610115481e-19,1.0892843701690302e-18,-0.0047175972046025385,-0.001061267661045491,0.011695845257245823,-1.31149966784216,0.0042357360165401455,0.015853920864124543,0.011413622806603296,0.01769863727937552,0.032994210532564225,0.01119168065068794,0.000966692287099739,0.0010397338166665607,-0.09478504732917914,-0.00012823979897614557,0.6,Bolgatanga Municipal
1.8797559553557497e-05,3.54737794701408e-05,0.0007319392389963511,4.54009659728305e-19,6.013933925505532e-19,-0.004717597204602535,-0.0010570890260169269,0.011695845257245829,-1.3115656359125965,0.004235736016540147,0.01585392086412455,0.011413622806603296,0.017698637279375522,0.03300211561553112,0.011191680650687938,0.0009667898801160949,0.001039733816666562,-0.09477358522885225,-0.00012823979897614454,0.6,Bongo
-3.297817465535956e-07,2.2590653649781717e-07,0.0007439897941281408,2.710505431213761e-19,2.761327408049019e-19,-0.004717597204602532,-0.0010015794838438834,0.011695845257245829,-1.311589735243256,0.004237431151517904,0.015853920864124543,0.011413622806603296,0.01769956749621889,0.03300030072519093,0.01119168065068794,0.0009666922870997375,0.0010397338166665618,-0.09476338364972907,-0.00012823979897614535,0.6,Builsa North Municipal
1.8797559553556467e-05,3.547377947014098e-05,0.0005174166371674456,7.860465750519907e-19,5.022905377218001e-19,-0.005553712833656695,-0.0010333402458125823,0.011695845257245829,-1.3118943454610033,0.004235620518927936,0.015853920864124543,0.011440908126782922,0.01769863727937552,0.03299691105816533,0.011190803873466448,0.0010728903373517836,0.0010391611065059632,-0.09479765094058559,-7.519132321402692e-05,0.6,Builsa South
-3.2978174655335166e-07,3.547377947014069e-05,0.0005986761342461794,3.1848438816761693e-19,7.098136097991037e-19,-0.0047175972046025316,-0.0013133078294140241,0.011707348572895697,-1.3110156183440917,0.0042357360165401455,0.015853920864124543,0.011413622806603291,0.01768044849140033,0.03295578332118947,0.011186942855516772,0.0009630254830501141,0.0010392980010985621,-0.09485303777343677,-0.00012823979897614606,0.6,Garu
-3.297817465538802e-07,2.2590653649794592e-07,0.0007439897941281412,2.303929616531697e-19,2.1734865426545347e-18,-0.004717597204602531,-0.0009141503384985414,0.01167936756938081,-1.311693664675956,0.004240158838179624,0.015853920864124543,0.011415241250255032,0.0176995674962189,0.03301067529276331,0.011191680650687937,0.0009666922870997384,0.0010407629009574395,-0.09474615545668684,-0.00012823979897614546,0.6,Kasena Nankana Municipal
1.8797559553556684e-05,2.2590653649793575e-07,0.00073193923899635,1.4907779871675686e-19,4.929731753020028e-19,-0.004717597204602531,-0.0009141503384985414,0.011679367569380816,-1.3117057152310863,0.004240158838179623,0.015853920864124543,0.011415241250255035,0.017699567496218895,0.03301215935920966,0.01119168065068794,0.000966789880116095,0.0010407629009574404,-0.09474276334718609,-0.00012823979897614535,0.6,Kasena Nankana West
